prospect_id,hashed_email,hashed_phone,curp_hash,first_identified_ts,geo_state,age_band,income_band,segment_label,intent_band,lead_quality_score,is_existing_customer
PR006497,3552b20aea9a466e8560dda6a25a0094,5ca1a8dd6702c607d153ddde,80eb83533d7572a147cdf0c9,2025-07-30 19:52:05,Coahuila,55+,50k+,Prospecto informativo,Baja,44.9,0
PR006498,8dc34cc35f3e48bb70def006c61a24ff,4c796b95135210de27f71cdf,ed92f4be5905e48a051deb35,2025-05-30 07:39:10,CDMX,35-44,20k-35k,Asalariado consolidado,Baja,56.87,0
PR006499,b0bb61cd36a48a39a1ec0487b8caa28e,06987c097a330ddea4180c07,c3dec4e960abef99bf98c07e,2025-09-08 11:34:24,Estado de México,45-54,20k-35k,Asalariado consolidado,Baja,42.07,0
PR006500,519bee713a1a0378a2a0a3d7eadec4da,8408b8c4974cb0c089e7cd21,16b0998fdc558274e128aa3c,2025-06-03 18:00:05,Jalisco,18-24,0-10k,Joven digital,Media,52.83,0
PR006501,36e2a6aa6eef92453fc55860575647b1,0fc7ea50f4f8c36a06a3cd70,a791fbe89b0bdfc6e01a0b98,2025-08-02 08:23:00,CDMX,25-34,20k-35k,Prospecto informativo,Baja,42.47,0
PR006502,1bf637f760d7447338ca830c4f006ac4,a4565e49cc56e957b0e56ffb,7127f86905568e7fcc24a7c9,2025-05-24 04:11:57,Querétaro,18-24,20k-35k,Joven digital,Media,64.09,0
PR006503,12f6f4172f7cdf6baa0b7021eef7b7c3,b96a5d636ded5b443bc46270,63c92a27aa7bb11ee3664175,2025-02-17 05:30:43,Puebla,35-44,20k-35k,Asalariado consolidado,Media,71.86,0
PR006504,6539e15895eb7e56cc32f43df90bf596,79d62ed9e6e4acbb4d63ecb0,281b3c5f6f5bd88bc5a0d55c,2025-08-16 21:07:37,Baja California,55+,35k-50k,Prospecto informativo,Baja,48.19,0
PR006505,99ede9a25a8b805e6f7efbd7ecc40c08,64239849f5058555ff090032,c694f3c7a7a71d60f750feed,2025-04-21 00:05:04,Otros,35-44,20k-35k,Asalariado consolidado,Baja,58.41,0
PR006506,55b73626671f3937cc0d7ad11e0131f2,0ce7f8ea897d8b4b3ad7b759,db22a0037c372dc2bff4f36a,2025-05-16 01:58:57,Jalisco,25-34,20k-35k,Prospecto informativo,Baja,59.22,0
PR006507,0f3f93de6ecce6c9add90f8df9868f4b,2dd3c5f5cd8be9ff43e222c3,83840656fd9775b7a919a993,2025-03-17 05:01:04,Otros,45-54,35k-50k,Asalariado consolidado,Media,63.61,0
PR006508,7ea3afa2d8717a42f2ad5805a3952551,52171c2b40d0bade8feac61f,9e4799fe04cbcf48d83f7eb7,2025-07-07 13:01:53,Puebla,35-44,20k-35k,Asalariado consolidado,Baja,69.04,0
PR006509,b36c941683950cf87bd3b416ba2c0fe7,18cfa7a94ae141d624f93683,84406ec05f1950dc33c09472,2025-10-04 15:25:07,Nuevo León,25-34,35k-50k,Cliente existente digital,Media,90.55,1
PR006510,8f7088cc5c194473d67caaad0aa38759,1223e46d4644cddfdc3ec1bd,887564298550df3074f80116,2025-08-31 04:00:32,San Luis Potosí,35-44,50k+,Prospecto informativo,Media,68.56,0
PR006511,cb2d82b84d4bf98f2a052935ccda8d51,1068f478287817f78271c5d1,276c521a8c6211dd4cf62abd,2025-02-25 03:44:05,CDMX,35-44,0-10k,Prospecto informativo,Alta,68.39,0
PR006512,1831a295926d0e11ef3decffaa93e9d2,f53d6657719104c0517bccb6,ef1d02c238aeab7b946c10c4,2025-04-29 12:32:10,Guanajuato,35-44,20k-35k,Asalariado consolidado,Alta,98.0,0
PR006513,370bbd3a3a37149a08c89b285f1d84bb,60ba000617ffc27976da82df,124ef6e18b3b23e80217c4b2,2025-11-22 08:00:42,Baja California,45-54,0-10k,Baja intención masivo,Baja,14.16,0
PR006514,314fb9dd0eff9cda7f91b2e06476c6de,b6aafa273ea811bcd2599f36,d8472cbb797bf84383b2fbf8,2025-08-31 06:05:00,Nuevo León,25-34,20k-35k,Joven digital,Media,70.56,0
PR006515,3e46d8ee6a87a9de837c84f11b137321,c79b35be0298f1993de5b6ea,2af8ccbb6b39a72b74531f09,2025-05-09 22:50:46,Otros,25-34,10k-20k,Cliente existente digital,Media,64.1,1
PR006516,02f2f2ecd0ab3911bc1de03665b8f0a1,d0575af0f10b8604d659abb3,1f23c26a14da02ff21fba995,2025-05-07 07:42:13,Jalisco,35-44,20k-35k,Asalariado consolidado,Alta,85.59,0
PR006517,22cfbf50780bc230e885e1902ac986aa,189fc9580de166351251e5d7,bef5704aa49f2c8060858e43,2025-11-21 20:10:16,San Luis Potosí,45-54,0-10k,Baja intención masivo,Baja,30.87,0
PR006518,c14c1b58ebd82f5ec253e8cb4df629b2,a070351f3ad464421d2c6af9,cc852d5912b3db25e5802791,2025-05-28 06:32:49,CDMX,25-34,20k-35k,Prospecto informativo,Baja,40.08,0
PR006519,47390573e7294a90b88cf398b9c52129,9878f4c22fe45fbccb6c9177,62032557ed30a9d033dc54db,2025-04-27 22:53:56,CDMX,45-54,0-10k,Baja intención masivo,Baja,20.12,0
PR006520,aecc990584366742cbb786a894655e25,85a549288c33821d3702fd14,f68ba7e685d7e029a69c5617,2025-05-22 11:46:31,Estado de México,35-44,10k-20k,Baja intención masivo,Baja,32.75,0
PR006521,9770d99a72504043528d64e39720b48c,5a048a04f84400436c2a4676,ebe75f0c09fd168f4be7a0a0,2025-11-04 13:27:28,San Luis Potosí,18-24,20k-35k,Joven digital,Media,68.56,0
PR006522,b9a9fcddff240f1940ad80517757e661,ba6e7f90583aa6fbca5602e6,03a6028cf83920c7fdad00fb,2025-03-23 16:24:09,CDMX,25-34,20k-35k,Joven digital,Media,76.62,0
PR006523,85058774a36370e5fc388fcbc6de2648,e491c54294843de42fcc89ed,42b6f3c627d30e86bdc39cd1,2025-08-15 04:57:33,Otros,25-34,20k-35k,Cliente existente digital,Media,81.69,1
PR006524,4415e0618e201986af031118653ff45e,2b3cd38966ef92607fc5a231,77d22ff71b25bd184853513c,2025-07-29 03:07:05,Jalisco,18-24,20k-35k,Cliente existente digital,Media,73.26,1
PR006525,2d2b28247f1911c50c8cb3a36386cf68,72e54e69a55cdb80b5153518,ddf38b898a1292f2fb1b859f,2025-05-22 13:54:26,Estado de México,25-34,0-10k,Joven digital,Media,57.36,0
PR006526,e25ef555646ac783f877aa8088efb337,59a3b6ea3757d78aa620d8b9,af1ad1b40a16fbfc5fbf6e18,2025-05-08 07:26:58,Estado de México,35-44,20k-35k,Asalariado consolidado,Baja,63.71,0
PR006527,71554f11510553d25359d39515bb6eee,6e11d2faf8221feefdc0b2bf,8475e0602fa9d64c56160f18,2025-04-21 12:57:49,CDMX,35-44,10k-20k,Baja intención masivo,Baja,36.99,0
PR006528,31c9533e1051d106a3982c2e826e512d,69d56b289053357e1c7b7c59,d72c2db17c2b6f4e72669b92,2025-07-29 09:31:39,Otros,35-44,0-10k,Baja intención masivo,Baja,32.53,0
PR006529,fe188c91e0c960df994169f34bf7eacd,652f1cfab3a407e19b47bec8,17a3db948b313f1d5790f98f,2025-03-09 02:33:30,Estado de México,25-34,35k-50k,Cliente existente digital,Baja,67.76,1
PR006530,a1d381fd5557591ffea2697412ab44dd,458c8b3831bfc4c9ee6c2270,37fad3ddbaa0cde1bf292125,2025-11-14 22:11:42,Coahuila,25-34,50k+,Joven digital,Media,66.35,0
PR006531,fbb629149e317eec150465337a79ccca,d6d2da95eeff94eca0929e45,11f031ec9563bec88c8d33ce,2025-10-11 20:33:34,Querétaro,45-54,10k-20k,Prospecto informativo,Media,48.18,0
PR006532,6a7f8f2589ef30d200922c92cdf0c9a6,11d769c7556e98b4fcc656fd,e90bad6d95fd52b5cebca537,2025-10-17 01:55:39,Puebla,55+,0-10k,Prospecto informativo,Media,49.68,0
PR006533,cdfdab6f4b46313ad08e5254cb5301ce,b420cab044e494e68ce77117,2ec6843548cd17686e8bc196,2025-05-04 00:06:19,Veracruz,45-54,35k-50k,Cliente existente digital,Media,77.91,1
PR006534,e5c7218184e7f07a193e375fddef6971,a58562ccb145044508d2ab2f,877a53f65af3fa80d14d980b,2025-08-25 06:27:52,Otros,25-34,50k+,Joven digital,Media,78.55,0
PR006535,51f318598e6071451fbe67a7508c8724,cbc3cb66fc1d635d3fe12f2f,b0e39cfe740383dfd743dd0c,2025-12-15 18:30:11,Coahuila,45-54,10k-20k,Baja intención masivo,Baja,27.11,0
PR006536,76916415603bf25cc75f3277a123060b,a63301205cb1da15a786e4e3,e660f4082b9ca122f62c966b,2025-04-13 01:47:53,Guanajuato,45-54,35k-50k,Asalariado consolidado,Media,68.75,0
PR006537,0ea06da9ea0cb6d1e3c6b382e9ea2047,10b62de486effb78bffc796d,ccb0ffad9552b927a15da8ea,2025-02-15 21:28:16,Veracruz,18-24,0-10k,Baja intención masivo,Baja,23.16,0
PR006538,43929f41f073be337ac4d6d1bbe2f9d8,b89021bb19c4f249332178a7,c0fd3c976d66817c51da02b9,2025-04-29 15:17:04,Veracruz,25-34,10k-20k,Baja intención masivo,Baja,21.93,0
PR006539,7844517aaba44ea15fe7125dd8391dd7,0e80a45e2228a289284f5681,aa240fbf03dac89b3a6d90f8,2025-05-19 02:02:04,Estado de México,25-34,0-10k,Joven digital,Alta,71.21,0
PR006540,b44f98f29465761b008bc6afd53abe4c,cdcb0e26876b2de85a482054,c9e6259658e9ba9bb22a7592,2025-06-05 01:28:29,Veracruz,35-44,20k-35k,Asalariado consolidado,Alta,80.55,0
PR006541,6e55f5b1488fbd8893128017e895489c,d7787a94dffb1375eada7f15,aa031f25f79eb876dfd1c400,2025-06-07 04:36:42,Estado de México,35-44,20k-35k,Asalariado consolidado,Media,67.84,0
PR006542,69106add3eee17bfb030eddb48f97cd0,bd7f86c4176d0f9062ac3004,3bfdb49880093111b708e875,2025-09-15 09:39:31,Baja California,25-34,20k-35k,Prospecto informativo,Baja,44.31,0
PR006543,6613c3015c4ee9d58a4c588fa75b6810,353969e079854d75d79ba569,e0041c55b91c60a6644e5dd3,2025-10-21 14:31:54,Otros,25-34,0-10k,Joven digital,Media,58.09,0
PR006544,4a43de85a8d651d246d10c5c47aab859,7a484a2c44fa5c9ec929a60d,67f7e997acc809269f6ccfb2,2025-10-30 01:03:40,Otros,25-34,0-10k,Joven digital,Media,69.43,0
PR006545,85baeb923c63446880144bfe8d3e9bd4,2389232bede5d611a02e50f6,490226aedc8f2d62213e2b1f,2025-01-28 14:07:04,Michoacán,35-44,20k-35k,Cliente existente digital,Baja,67.51,1
PR006546,a2370990ac6ca11d877508036b0b78e4,85ef3cc0326d5896d04da033,dbbc83b055914b9785f6cb90,2025-06-20 14:06:18,Veracruz,35-44,20k-35k,Asalariado consolidado,Baja,64.8,0
PR006547,100ad8e1cef25867c0053ceb1fdd82ad,82cc479a0e7fcff30c149f8a,7aab9a90ebb8aa98d74b0d9e,2025-10-15 02:05:46,Baja California,25-34,10k-20k,Joven digital,Media,68.12,0
PR006548,d503b52911a884124ccc8f430a9ede19,65557f31cec98c56f8922cef,3f83df2e0352cd71fd25d30e,2025-05-31 15:31:15,Jalisco,35-44,20k-35k,Cliente existente digital,Alta,91.5,1
PR006549,02aca2689c4c48e1ecc314e68e3c8f63,a8ccbca332d7314cb046c598,cf4c3434b5df77b77270b9d6,2025-05-30 12:18:28,Puebla,55+,10k-20k,Baja intención masivo,Baja,23.24,0
PR006550,8298461923cc2b82a414c39aff9ec4d5,b7bd81b2080f036a3ea93ea5,04fcbf4154809ff913ef02b5,2025-10-02 00:51:16,Nuevo León,25-34,35k-50k,Cliente existente digital,Alta,89.22,1
PR006551,762f10cae58768d575fbff8c10c5c512,36c255401e529a755dbb4937,8a725f90829419ff315ab69e,2025-12-17 14:07:39,CDMX,35-44,35k-50k,Asalariado consolidado,Baja,59.75,0
PR006552,3a83d1d78097f8ef7734af88c5e1737c,601d579b5b3b3e431f7d20f7,d1fa84ad805e7a605373a2e3,2025-11-30 06:25:19,Otros,25-34,10k-20k,Cliente existente digital,Baja,63.43,1
PR006553,ff93862629708b9c9919f8ff64bbac11,74893022c3478f8495f1f18c,014fcd3bcf3eb11b5cfe9e14,2025-06-14 06:44:09,Otros,25-34,35k-50k,Joven digital,Alta,98.0,0
PR006554,a1bb6d157e10454a175d7bc6e519ed45,ba72b8c9a9b85ff676900a77,ecc4780a063fb057933eec67,2025-12-31 04:50:11,Puebla,45-54,20k-35k,Asalariado consolidado,Baja,51.77,0
PR006555,0d3e4db511ca439d3316239297672f3b,48d5e0db4a2e7c8a9ccca9e4,cf736a64f9b37f12bbdfbf9f,2025-05-02 15:25:46,Nuevo León,55+,10k-20k,Prospecto informativo,Media,53.61,0
PR006556,79c904cde90f9abdb42f632fe7a4f8ee,1cc5b2db810a0966b93e3e08,2d79667297d89b495f3c18cc,2025-10-31 02:21:40,Coahuila,25-34,20k-35k,Joven digital,Media,69.67,0
PR006557,ca59149b883c4fa18f62b3203da6be87,e79d5802b6df0132910d9644,00bb95b387cbea6ca7ca5126,2025-07-14 13:28:17,Estado de México,25-34,50k+,Prospecto informativo,Baja,50.25,0
PR006558,9671867249711b08624ef3abdf6728f9,2ad0c9b911a046ef46d3bbbf,fe65aaf767a5b7ffbefa57be,2025-05-23 17:37:58,Michoacán,18-24,0-10k,Joven digital,Media,36.26,0
PR006559,9abe4336acf6547042cb2938ce0eb0ac,871ab921565c541048ba74cd,d2df387b56320103c1da9580,2025-09-24 15:38:32,Otros,35-44,0-10k,Baja intención masivo,Baja,37.0,0
PR006560,b5e2d021e9fcf247b4726599768dcaec,3c671cb04f11f6b2a387ecf6,4eddd56b4b89fff8d3898d08,2025-08-12 14:14:24,Estado de México,18-24,35k-50k,Cliente existente digital,Media,78.89,1
PR006561,2bdc54d6432012c832555020f9cb3653,981adae1536d47255952fa36,59a9c49314bde58ac3e1545c,2025-09-11 18:25:57,Jalisco,25-34,10k-20k,Joven digital,Media,67.23,0
PR006562,27b60381ebac33ef5f575e11b4725c55,8275b3ecc3ccf7e0f4779462,18dbcd4ee2128dff6a0ea27f,2025-07-09 04:08:31,Nuevo León,18-24,35k-50k,Joven digital,Media,62.51,0
PR006563,4f51a1b94b68f2342cdac6d602686f65,32edc44d0b8258120f20c569,5504797b9fe297b83a5e3124,2025-06-22 17:34:49,CDMX,35-44,10k-20k,Baja intención masivo,Baja,37.71,0
PR006564,892205ca26fc22cfb6cc01b92ebbef1a,35a0fa46ecdaa37f49fd9701,032a32e265cbfe9dcaf5b15b,2025-07-30 06:33:14,Estado de México,55+,50k+,Prospecto informativo,Media,56.1,0
PR006565,5c64c8bd9c4d192068e0a0ba23e9667e,346ad50d7bf955929be704b1,c02dbad68c5ce5ec06f7c8e5,2025-05-28 00:32:30,CDMX,18-24,10k-20k,Joven digital,Media,58.26,0
PR006566,ab35dc270682085c83476fbfe2433328,9146f15852fe80f616ea98eb,9d59bffcba69d71a07e1ae6f,2025-10-28 13:03:42,CDMX,45-54,50k+,Ahorro alto potencial,Alta,84.96,0
PR006567,474bd223adea85a3ac2c4ab0fbd0e4f6,f9e9d142a262e55e4f1dbff9,91ec7846af45b5ffafdf05b8,2025-03-12 13:09:54,Nuevo León,45-54,35k-50k,Ahorro alto potencial,Alta,83.25,0
PR006568,86709ca8bb7816c6f5b877532f5bdaa1,8627559cbd6511a9c1308e39,cd665bf365f4fba6cb758cb8,2025-07-08 16:29:16,CDMX,25-34,50k+,Joven digital,Media,74.71,0
PR006569,0256bf6377209626aea73a130b7c5a55,5e3951faebf42bda1822c5ac,45fbace99231aecd258112be,2025-10-26 18:12:50,Baja California,55+,0-10k,Baja intención masivo,Baja,17.87,0
PR006570,35ffd2554bad6c06bc75fdab218e59c4,5481d5ca03fd11b9893459e5,c1b11061d5944cdc2742f043,2025-10-29 14:06:38,CDMX,35-44,10k-20k,Prospecto informativo,Media,70.38,0
PR006571,aafb950a9e99f87fe2a81838235113c7,0aed21bbd2e9f681ca47683c,200ee779d633a9ce56f149ca,2025-07-27 23:03:24,Otros,35-44,10k-20k,Prospecto informativo,Media,47.14,0
PR006572,9a86c47fedbf57fdba3d8c56c246e638,3b1c7949712f5a0f69de2511,44b83500ff365d28f3e7bb62,2025-11-02 04:54:35,Jalisco,35-44,35k-50k,Cliente existente digital,Baja,71.77,1
PR006573,e6c71ca811b78e48757a1dee811ffdd2,fe799c45e88d8e6b4a39fafc,cb8c82e2e0e1a812cf875161,2025-03-07 10:05:50,CDMX,25-34,10k-20k,Joven digital,Alta,80.54,0
PR006574,07824e8e27cee77705629cb4cce8a886,f884b65711f55ecaa813f4d1,1d8cb8d2078b430d015f03b3,2025-08-19 08:43:15,CDMX,18-24,20k-35k,Joven digital,Media,57.33,0
PR006575,4c0a5d2cea64b178e2717302926e9a69,0d5977729720085f8cb7f4fa,f1e18bdf98be4bfb1de665a7,2025-07-08 16:47:06,Coahuila,25-34,10k-20k,Joven digital,Media,61.07,0
PR006576,6d2dd2d08390c7336c89a4e5858ad46a,cbdc3861fdbba731528d1666,8be938eaa45fa0fbb6ad54e4,2025-11-10 20:10:42,Nuevo León,35-44,20k-35k,Asalariado consolidado,Media,78.09,0
PR006577,543906d49bcdd007223f0511dc5901a2,b4fc41782d968e48b9355635,e93c514c61a8ea0d649c930c,2025-04-04 09:18:03,Puebla,45-54,20k-35k,Asalariado consolidado,Alta,73.6,0
PR006578,e8d54c975ac0e966830e80f53433ef42,5dff7b98836b9d1b12f7da09,76ad7e3c80c8e3c19cf1ccb6,2025-06-06 14:56:06,CDMX,25-34,0-10k,Joven digital,Media,57.18,0
PR006579,37bdd2f372c1a672b6f26a7fdfd3faf8,53ab700bde43ed48948e94c3,930e433a1cd59576d8d8efe0,2025-05-19 21:36:50,Otros,25-34,20k-35k,Prospecto informativo,Baja,46.13,0
PR006580,08b76440827763b793028b39b926f0f2,5b0cbc5427702f4a7204ac96,fe4cdf82d1544150af9bc944,2025-12-16 23:56:57,CDMX,18-24,0-10k,Joven digital,Media,52.68,0
PR006581,f34725a0f6487b93b0106c8333d299a1,dc0904c7710ee9d4eb9e3af8,5ca7ced732a2924a56c4547c,2025-02-23 15:59:10,Estado de México,55+,50k+,Prospecto informativo,Baja,49.17,0
PR006582,fa783884642db5abb83a955a62ea13e6,d3d02a902b7e631369931db6,ef0f5e226a3eff3770c4f06f,2025-06-11 12:20:22,San Luis Potosí,25-34,35k-50k,Prospecto informativo,Baja,50.34,0
PR006583,f26dfefa7ff7620bda7025d7e4a5ac1a,babd8e00864dd9174b786355,70f7656432bcb05fefa46100,2025-06-21 10:19:43,Jalisco,45-54,10k-20k,Baja intención masivo,Baja,29.75,0
PR006584,f566e1a076334f4628a08b51d053ed11,52790ed164c8db6ed803dfdb,06a86c4dc2ef3059aea7e71f,2025-06-15 11:17:02,Nuevo León,25-34,10k-20k,Joven digital,Media,59.95,0
PR006585,f6c450d77ee628183e1934d5538460f4,30b08d6773cb40c28b4b79bc,925d773e49f863b7b5ac8f52,2025-02-22 02:29:52,Michoacán,18-24,20k-35k,Joven digital,Alta,77.6,0
PR006586,92d06697fca78bb35a9489e1cf51ae9c,e4946bda20bc38596fd234a7,68c771cefc5489b6aec80637,2025-10-04 13:22:44,Nuevo León,25-34,35k-50k,Joven digital,Media,74.45,0
PR006587,0bad6a3b5e7eb932ee580d5c55c590af,6cb661132271fc14a619547a,2be81ebbd232d9a0971917ae,2025-07-28 00:19:35,CDMX,25-34,50k+,Prospecto informativo,Baja,53.94,0
PR006588,e952f4ef4609d54597a4e18049f3df0c,5d90da48620109477043d99b,21940394e94ce03463e76336,2025-08-11 08:36:12,Estado de México,25-34,10k-20k,Baja intención masivo,Baja,41.79,0
PR006589,03c1d81c488a258f53d525448ab47178,50734892e1a75564272428d2,48237070ea9b41aaf0840874,2025-04-29 01:03:56,CDMX,45-54,20k-35k,Asalariado consolidado,Alta,85.77,0
PR006590,d477a9bb001c59bbc7390dd926f72956,c7a994aa8603d46115cda80b,edf94e16f1fcc39c47768a25,2025-11-02 19:00:55,Otros,35-44,0-10k,Prospecto informativo,Media,49.38,0
PR006591,5fea0fe89e80d6a4899ad2dc9260daac,b8fb7ab2030642ebe53d9869,1569be07165474d03189d828,2025-04-08 02:39:00,Veracruz,18-24,10k-20k,Baja intención masivo,Baja,39.35,0
PR006592,8fe981eb50a5f65ff5ea10c5a3254658,090077390f5c990ee5166520,e2a26c410bf6fbedc7aff067,2025-06-10 23:50:45,Querétaro,35-44,50k+,Prospecto informativo,Media,68.33,0
PR006593,3a83df7536e9ab26bbfa5409dcd67f62,25a83152afe8dbed26e99766,8353a94603c25847c068dbdf,2025-05-16 08:12:08,Jalisco,25-34,50k+,Joven digital,Media,93.27,0
PR006594,fffadb5493f3db29fafabe952155677b,6ef6a0a790ead916b7794584,25339987f5257c9a0fc41587,2025-10-01 11:54:13,Coahuila,35-44,10k-20k,Prospecto informativo,Media,35.0,0
PR006595,f7ee08addc3665c6543f371352575fb3,3e936a4585f7239f163b6f20,d9668f91289c77954ca1643a,2025-03-22 23:47:14,Yucatán,45-54,10k-20k,Baja intención masivo,Baja,26.58,0
PR006596,e56aec1874d746bbbd460974dfe385f5,3ea72403f4de3daecbae577b,a999df1c7163bfa275111b21,2025-12-03 10:34:54,CDMX,55+,20k-35k,Prospecto informativo,Media,57.29,0
PR006597,0a02179dcd667e4e5b53341e87ba2d9f,1aeeb9ed675d7fbbeece1a77,c8b8b0b62b2ba88c709a571e,2025-12-09 01:24:52,Otros,35-44,10k-20k,Baja intención masivo,Baja,31.82,0
PR006598,d5b7d7ffa1f3f0050dad5d45085f8914,dc7902f5b944a09d84bdbb07,0abab8fce1deca2eb025a125,2025-08-04 22:55:16,Querétaro,25-34,20k-35k,Joven digital,Alta,77.03,0
PR006599,96f4c4a0113b63f9c0c26725ee10e824,a596e7d4b195121cd02508cc,a11a2a753d6f963c15c92424,2025-02-10 21:53:41,Chihuahua,25-34,20k-35k,Joven digital,Media,72.63,0
PR006600,14d24fbf9708852eba1679e426220d25,ca5bb49a2236b549dd78b824,e6af3ef2f98dbc2743bb17f6,2025-06-25 21:33:04,Nuevo León,25-34,20k-35k,Joven digital,Alta,75.38,0
PR006601,06cf14737810d9c4f57e6184102daada,9de2102143bcfb1f0ce7a0ff,f736e45e9bb66ecd873de1bb,2025-02-16 21:31:47,CDMX,25-34,10k-20k,Baja intención masivo,Baja,31.65,0
PR006602,447abfda0557005a55bcbb49203c0358,2ec3b5beb48dd2e5202f2a5d,9cd0bda654691eb8340a1fcf,2025-10-16 13:16:28,Coahuila,18-24,20k-35k,Prospecto informativo,Baja,42.25,0
PR006603,1b25a929f17bda3508044aa9e318d55c,fc6c407791d3ee86582fedad,bcb28baac6342f84d0c1084f,2025-05-23 21:53:03,Chihuahua,25-34,20k-35k,Joven digital,Media,91.59,0
PR006604,62f035e5c5f2ae439687cba64b34dad5,75f9ea37793cb56fc7837a29,6370a24a50a71919f032f404,2025-10-05 00:26:49,Estado de México,55+,20k-35k,Prospecto informativo,Baja,53.24,0
PR006605,88b59e686b5a6a2ff099fef1239696db,246a6429582acf7eff0d8cf8,19efff978c3632b61fe3ce47,2025-07-02 01:55:14,CDMX,55+,20k-35k,Prospecto informativo,Baja,46.4,0
PR006606,b2a2bf611aaf243e21ba556918162999,3ecc1b8c0c783c0e5ab07e03,9dd9d4bc0e20c6e81e8acdfe,2025-11-30 08:25:59,Michoacán,18-24,35k-50k,Joven digital,Media,76.42,0
PR006607,605ad4af1a30899782f509ff6c31931e,a0cd74ec3549e2b01f77cbe0,05852d2bf16c892d41e20257,2025-07-09 23:46:53,Jalisco,55+,10k-20k,Baja intención masivo,Baja,10.76,0
PR006608,f0f284729959394173d460a2189be652,a11e0493b0050438c5730934,4a772ba7477455ac2b685bf2,2025-03-19 22:10:37,Estado de México,45-54,0-10k,Baja intención masivo,Baja,13.7,0
PR006609,1655331bd88231dc316d9298839c9b6e,683992bdb91d79b35e5a658a,384d96fb0706acf88b79d2c5,2025-03-23 13:40:02,Veracruz,18-24,0-10k,Joven digital,Alta,58.59,0
PR006610,243f6984901dc49b99105208827409c1,2d0e4ec22993d26d787edc7a,49a7abf31634869e6ab8f2e4,2025-11-22 11:32:11,CDMX,45-54,20k-35k,Asalariado consolidado,Baja,46.57,0
PR006611,b01a27798fb5397eed8e4fd60e935197,136b61284c0a6d30be7a649b,d941fe59024b64d6963b31c3,2025-04-28 09:05:11,CDMX,55+,10k-20k,Prospecto informativo,Alta,65.95,0
PR006612,dca2ac1028a8b39f189d92679de03894,84f0e3f1a4040ce862cdb968,17548336d6c371e7a9177e88,2025-03-09 09:31:28,CDMX,35-44,20k-35k,Asalariado consolidado,Media,79.31,0
PR006613,f1b450a7e5c89ad8c9a8ccd47ef8c9cc,16a71ab57d926a965dac4997,c8e54f299196112d47f8eb79,2025-08-23 23:36:54,Otros,45-54,0-10k,Prospecto informativo,Media,48.61,0
PR006614,49926d6ec2d30f9abc8db9b263a392da,7a3fd89fa33dbcb9efd1c826,357ce85a0638bc56a1b9d6ee,2025-10-12 16:08:25,Nuevo León,25-34,50k+,Prospecto informativo,Baja,47.64,0
PR006615,a228cfc1c38da9d125b84f180a06fd3e,34456e1d09f7cb5faa8184d9,1da1b122232cade57a25ba62,2025-05-13 02:29:10,Yucatán,35-44,20k-35k,Asalariado consolidado,Media,82.74,0
PR006616,b5b77ab067d4b96159adb4f70a44027b,2babd827ef6aed3932ee5957,92239c0dc5bc4b5c3bdf693d,2025-09-05 10:01:08,Otros,35-44,0-10k,Prospecto informativo,Alta,50.01,0
PR006617,abd9709a7c791a9edb3c0c054386ff9f,feb76ac1300601221d32b3b2,1bdbb333b3806c998eda6665,2025-08-28 05:22:50,Yucatán,35-44,10k-20k,Prospecto informativo,Media,57.0,0
PR006618,57922f9f27b1bb6e100a365b50cf1d55,e1b031bf0d109d3e6f4c0ade,d297869e1fe355767cf4d7c4,2025-10-23 07:37:41,Guanajuato,25-34,10k-20k,Baja intención masivo,Baja,24.02,0
PR006619,f09b0a83928596bd3dd5c45033331a72,bcad42f6d111c736a62a1666,d03fcfaa2e788fc233d12390,2025-11-17 23:21:34,Guanajuato,35-44,35k-50k,Asalariado consolidado,Baja,60.68,0
PR006620,e31a934cfc3525d1571c619ef836aaab,8c0ea767425e1fa79d877d88,e679044be94ddb466fe5b0de,2025-06-02 12:15:29,Estado de México,45-54,35k-50k,Asalariado consolidado,Baja,55.59,0
PR006621,398549f6b3ba4ad03d9dc29ade1dd328,42ddfa12601ef49fa8bba2b0,62fb7ca8b252f28517dd2d8d,2025-12-20 14:29:00,Querétaro,45-54,35k-50k,Asalariado consolidado,Media,72.64,0
PR006622,3373184d5d307f02b5135f34c4a5686b,5b054f4cc5398aa7f6e30d37,a451b5b5f0166cb0e92bf58a,2025-09-21 19:14:17,Otros,18-24,10k-20k,Joven digital,Media,57.99,0
PR006623,92f5697a0e6e88479d7dca734ea5d983,f838623b38af6fa8f717fba1,1f7fc16a23631668e5ac7549,2025-04-28 01:30:09,Chihuahua,25-34,50k+,Joven digital,Media,88.59,0
PR006624,9407824ad2c4162d06bd0e0c9495b808,0f253cdba2e300edbcb59452,5799032d2199e2effc651be2,2025-02-17 01:51:06,Estado de México,18-24,10k-20k,Joven digital,Alta,73.63,0
PR006625,47bfc50db8fe59a366bbdc19252b7ce0,93dfdd357104e72ac35b29e8,85805fb6e5eb7fddc6967fda,2025-08-15 15:11:12,Estado de México,35-44,20k-35k,Asalariado consolidado,Media,70.92,0
PR006626,f2961956fcbabc77183d8d3374755b55,108258b02ea86869a0416343,990c0659d46c69f33c762766,2025-10-28 05:45:46,Otros,25-34,20k-35k,Joven digital,Media,65.32,0
